Date,Close
2017-06-22,38.99
2017-06-23,39.13
2017-06-26,39.12
2017-06-27,38.86
2017-06-28,39.38
2017-06-29,39.0
2017-06-30,38.88
2017-07-03,38.58
2017-07-05,38.56
2017-07-06,38.66
2017-07-07,38.54
2017-07-10,37.88
2017-07-11,37.89
2017-07-12,38.15
2017-07-13,37.82
2017-07-14,37.91
2017-07-17,38.11
2017-07-18,38.52
2017-07-19,38.54
2017-07-20,38.5
2017-07-21,38.61
2017-07-24,38.38
2017-07-25,39.06
2017-07-26,39.19
2017-07-27,40.5
2017-07-28,40.02
2017-07-31,39.52
2017-08-01,39.33
2017-08-02,39.15
2017-08-03,38.82
2017-08-04,38.82
2017-08-07,39.22
2017-08-08,39.16
2017-08-09,38.81
2017-08-10,38.43
2017-08-11,38.75
2017-08-14,39.22
2017-08-15,39.46
2017-08-16,40.1
2017-08-17,40.51
2017-08-18,40.7
2017-08-21,40.72
2017-08-22,40.71
2017-08-23,40.42
2017-08-24,39.96
2017-08-25,40.33
2017-08-28,40.03
2017-08-29,40.96
2017-08-30,42.51
2017-08-31,42.43
2017-09-01,42.7
2017-09-05,42.85
2017-09-06,43.23
2017-09-07,43.41
2017-09-08,43.46
2017-09-11,43.72
2017-09-12,43.5
2017-09-13,43.42
2017-09-14,43.37
2017-09-15,43.13
2017-09-18,43.38
2017-09-19,43.4
2017-09-20,43.46
2017-09-21,43.19
2017-09-22,43.38
2017-09-25,43.44
2017-09-26,43.17
2017-09-27,42.79
2017-09-28,43.53
2017-09-29,43.44
2017-10-02,42.93
2017-10-03,43.15
2017-10-04,43.32
2017-10-05,43.62
2017-10-06,43.62
2017-10-09,43.43
2017-10-10,43.94
2017-10-11,44.24
2017-10-12,44.14
2017-10-13,44.2
2017-10-16,44.34
2017-10-17,44.86
2017-10-18,44.61
2017-10-19,44.61
2017-10-20,44.86
2017-10-23,45.09
2017-10-24,44.73
2017-10-25,44.53
2017-10-26,45.06
2017-10-27,44.7
2017-10-30,44.57
2017-10-31,45.62
2017-11-01,44.34
2017-11-02,44.74
2017-11-03,44.49
2017-11-06,44.08
2017-11-07,44.59
2017-11-08,45.17
2017-11-09,45.42
2017-11-10,45.82
2017-11-13,46.54
2017-11-14,47.3
2017-11-15,46.01
2017-11-16,46.68
2017-11-17,46.84
2017-11-20,47.08
2017-11-21,47.1
2017-11-22,46.94
2017-11-24,47.07
2017-11-27,47.55
2017-11-28,47.58
2017-11-29,47.36
2017-11-30,47.84
2017-12-01,48.56
2017-12-04,49.67
2017-12-05,49.61
2017-12-06,52.68
2017-12-07,52.82
2017-12-08,53.18
2017-12-11,52.75
2017-12-12,52.36
2017-12-13,52.27
2017-12-14,52.67
2017-12-15,53.3
2017-12-18,54.05
2017-12-19,54.16
2017-12-20,54.06
2017-12-21,53.91
2017-12-22,54.23
2017-12-26,54.8
2017-12-27,54.88
2017-12-28,55.02
2017-12-29,54.94
2018-01-02,54.16
2018-01-03,54.55
2018-01-04,54.49
2018-01-05,54.56
2018-01-08,54.88
2018-01-09,53.96
2018-01-10,54.31
2018-01-11,53.29
2018-01-12,52.84
2018-01-16,53.12
2018-01-17,54.58
2018-01-18,54.12
2018-01-19,54.0
2018-01-22,54.11
2018-01-23,54.9
2018-01-24,55.07
2018-01-25,54.92
2018-01-26,55.66
2018-01-29,54.85
2018-01-30,54.92
2018-01-31,55.44
2018-02-01,55.02
2018-02-02,53.6
2018-02-05,51.71
2018-02-06,52.01
2018-02-07,52.06
2018-02-08,50.66
2018-02-09,52.3
2018-02-12,52.99
2018-02-13,53.5
2018-02-14,53.87
2018-02-15,55.05
2018-02-16,55.66
2018-02-20,54.65
2018-02-21,54.18
2018-02-22,54.33
2018-02-23,55.64
2018-02-26,55.25
2018-02-27,55.9
2018-02-28,55.83
2018-03-01,55.37
2018-03-02,56.15
2018-03-05,56.52
2018-03-06,56.04
2018-03-07,52.89
2018-03-08,53.48
2018-03-09,55.05
2018-03-12,54.42
2018-03-13,54.55
2018-03-14,54.37
2018-03-15,55.32
2018-03-16,55.06
2018-03-19,54.53
2018-03-20,55.34
2018-03-21,54.76
2018-03-22,53.94
2018-03-23,53.1
2018-03-26,54.0
2018-03-27,53.35
2018-03-28,53.82
2018-03-29,54.4
2018-04-02,53.24
2018-04-03,53.97
2018-04-04,54.71
2018-04-05,55.29
2018-04-06,54.42
2018-04-09,55.09
2018-04-10,55.54
2018-04-11,55.55
2018-04-12,55.39
2018-04-13,55.43
2018-04-16,55.9
2018-04-17,56.05
2018-04-18,55.26
2018-04-19,55.46
2018-04-20,54.49
2018-04-23,55.03
2018-04-24,54.36
2018-04-25,54.8
2018-04-26,55.6
2018-04-27,56.04
2018-04-30,56.04
2018-05-01,55.49
2018-05-02,53.74
2018-05-03,55.26
2018-05-04,55.86
2018-05-07,55.64
2018-05-08,55.45
2018-05-09,56.97
2018-05-10,57.43
2018-05-11,56.86
2018-05-14,57.31
2018-05-15,57.96
2018-05-16,58.26
2018-05-17,58.92
2018-05-18,59.22
2018-05-21,58.78
2018-05-22,58.45
2018-05-23,58.4
2018-05-24,58.55
2018-05-25,56.79
2018-05-29,56.71
2018-05-30,57.76
2018-05-31,56.56
2018-06-01,55.59
2018-06-04,56.01
2018-06-05,55.87
2018-06-06,52.47
2018-06-07,51.24
2018-06-08,52.97
2018-06-11,52.14
2018-06-12,52.77
2018-06-13,52.21
2018-06-14,52.94
2018-06-15,53.39
2018-06-18,53.14
2018-06-19,52.51
2018-06-20,50.61
2018-06-21,49.98
2018-06-22,49.81
2018-06-25,48.3
2018-06-26,48.8
2018-06-27,48.67
2018-06-28,49.27
2018-06-29,49.01
2018-07-02,49.25
2018-07-03,49.02
2018-07-05,50.55
2018-07-06,50.44
2018-07-09,50.9
2018-07-10,50.75
2018-07-11,50.63
2018-07-12,50.79
2018-07-13,51.02
2018-07-16,51.17
2018-07-17,52.64
2018-07-18,51.93
2018-07-19,52.34
2018-07-20,52.59
2018-07-23,52.7
2018-07-24,52.98
2018-07-25,54.86
2018-07-26,54.0
2018-07-27,53.63
2018-07-30,52.73
2018-07-31,53.22
2018-08-01,52.94
2018-08-02,53.16
2018-08-03,53.99
2018-08-06,53.56
2018-08-07,53.55
2018-08-08,53.36
2018-08-09,53.63
2018-08-10,53.25
2018-08-13,53.23
2018-08-14,53.65
2018-08-15,53.45
2018-08-16,52.9
2018-08-17,53.57
2018-08-20,53.6
2018-08-21,53.23
2018-08-22,53.21
2018-08-23,52.84
2018-08-24,53.4
2018-08-27,52.64
2018-08-28,52.33
2018-08-29,52.38
2018-08-30,51.66
2018-08-31,52.22
2018-09-04,52.75
2018-09-05,52.94
2018-09-06,53.76
2018-09-07,54.02
2018-09-10,50.71
2018-09-11,50.79
2018-09-12,50.67
2018-09-13,50.27
2018-09-14,49.88
2018-09-17,49.1
2018-09-18,48.64
2018-09-19,48.42
2018-09-20,49.29
2018-09-21,50.28
2018-09-24,49.62
2018-09-25,50.17
2018-09-26,50.49
2018-09-27,50.69
2018-09-28,50.55
2018-10-01,51.1
2018-10-02,51.02
2018-10-03,50.21
2018-10-04,49.81
2018-10-05,49.69
2018-10-08,49.74
2018-10-09,50.17
2018-10-10,47.26
2018-10-11,45.75
2018-10-12,46.59
2018-10-15,46.91
2018-10-16,48.25
2018-10-17,47.9
2018-10-18,47.48
2018-10-19,48.09
2018-10-22,47.67
2018-10-23,47.06
2018-10-24,46.18
2018-10-25,46.86
2018-10-26,46.61
2018-10-29,46.19
2018-10-30,46.52
2018-10-31,46.34
2018-11-01,47.15
2018-11-02,47.25
2018-11-05,47.87
2018-11-06,48.67
2018-11-07,49.35
2018-11-08,48.76
2018-11-09,48.92
2018-11-12,48.28
2018-11-13,47.6
2018-11-14,47.18
2018-11-15,48.03
2018-11-16,48.57
2018-11-19,47.48
2018-11-20,46.81
2018-11-21,46.4
2018-11-23,46.68
2018-11-26,46.69
2018-11-27,47.65
2018-11-28,48.67
2018-11-29,48.3
2018-11-30,47.72
2018-12-03,49.0
2018-12-04,46.66
2018-12-06,46.79
2018-12-07,45.93
2018-12-10,46.39
2018-12-11,46.44
2018-12-12,46.52
2018-12-13,47.51
2018-12-14,47.06
2018-12-17,45.89
2018-12-18,46.13
2018-12-19,45.6
2018-12-20,45.89
2018-12-21,45.98
2018-12-24,45.75
2018-12-26,46.57
2018-12-27,47.26
2018-12-28,47.42
2018-12-31,47.58
2019-01-02,46.07
2019-01-03,45.35
2019-01-04,47.06
2019-01-07,46.85
2019-01-08,46.99
2019-01-09,46.45
2019-01-10,46.89
2019-01-11,46.86
2019-01-14,45.52
2019-01-15,46.0
2019-01-16,45.36
2019-01-17,45.45
2019-01-18,45.91
2019-01-22,45.84
2019-01-23,46.65
2019-01-24,45.61
2019-01-25,45.5
2019-01-28,45.41
2019-01-29,45.75
2019-01-30,46.53
2019-01-31,47.25
2019-02-01,47.55
2019-02-04,47.41
2019-02-05,47.63
2019-02-06,47.55
2019-02-07,48.11
2019-02-08,48.12
2019-02-11,48.22
2019-02-12,48.34
2019-02-13,48.57
2019-02-14,48.12
2019-02-15,48.93
2019-02-19,48.36
2019-02-20,48.24
2019-02-21,48.41
2019-02-22,48.84
2019-02-25,48.55
2019-02-26,49.19
2019-02-27,49.07
2019-02-28,49.49
2019-03-01,49.82
2019-03-04,50.97
2019-03-05,51.49
2019-03-06,48.85
2019-03-07,49.77
2019-03-08,49.92
2019-03-11,50.27
2019-03-12,50.48
2019-03-13,50.17
2019-03-14,50.19
2019-03-15,50.7
2019-03-18,51.05
2019-03-19,51.28
2019-03-20,50.63
2019-03-21,51.36
2019-03-22,51.74
2019-03-25,52.29
2019-03-26,52.72
2019-03-27,52.59
2019-03-28,52.65
2019-03-29,52.78
2019-04-01,53.59
2019-04-02,52.9
2019-04-03,52.66
2019-04-04,53.09
2019-04-05,53.22
2019-04-08,53.02
2019-04-09,52.86
2019-04-10,53.01
2019-04-11,53.09
2019-04-12,53.27
2019-04-15,53.69
2019-04-16,52.58
2019-04-17,52.9
2019-04-18,52.85
2019-04-22,52.98
2019-04-23,52.86
2019-04-24,53.13
2019-04-25,52.67
2019-04-26,53.59
2019-04-29,52.98
2019-04-30,53.29
2019-05-01,52.15
2019-05-02,51.98
2019-05-03,53.0
2019-05-06,52.62
2019-05-07,52.46
2019-05-08,52.84
2019-05-09,52.31
2019-05-10,51.88
2019-05-13,50.71
2019-05-14,51.71
2019-05-15,51.56
2019-05-16,52.31
2019-05-17,52.13
2019-05-20,51.79
2019-05-21,52.68
2019-05-22,52.83
2019-05-23,52.26
2019-05-24,52.13
2019-05-28,51.35
2019-05-29,50.84
2019-05-30,51.03
2019-05-31,49.98
2019-06-03,50.32
2019-06-04,51.78
2019-06-05,54.1
2019-06-06,55.87
2019-06-07,56.5
2019-06-10,57.25
2019-06-11,57.18
2019-06-12,57.58
2019-06-13,57.29
2019-06-14,56.26
2019-06-17,54.88
2019-06-18,54.22
2019-06-19,55.01
2019-06-20,55.42
2019-06-21,55.11
2019-06-24,55.26
2019-06-25,55.71
2019-06-26,54.91
2019-06-27,55.28
2019-06-28,55.43
2019-07-01,56.15
2019-07-02,56.6
2019-07-03,57.33
2019-07-05,57.16
2019-07-08,56.42
2019-07-09,56.04
2019-07-10,56.35
2019-07-11,56.38
2019-07-12,56.05
2019-07-15,55.83
2019-07-16,55.91
2019-07-17,55.75
2019-07-18,55.73
2019-07-19,55.66
2019-07-22,55.17
2019-07-23,55.9
2019-07-24,55.38
2019-07-25,54.64
2019-07-26,55.23
2019-07-29,55.22
2019-07-30,55.1
2019-07-31,54.81
2019-08-01,55.0
2019-08-02,54.88
2019-08-05,53.25
2019-08-06,54.19
2019-08-07,54.4
2019-08-08,55.79
2019-08-09,55.37
2019-08-12,54.93
2019-08-13,55.9
2019-08-14,54.9
2019-08-15,57.02
2019-08-16,57.54
2019-08-19,58.49
2019-08-20,58.15
2019-08-21,58.25
2019-08-22,58.35
2019-08-23,57.44
2019-08-26,58.67
2019-08-27,58.99
2019-08-28,58.85
2019-08-29,58.85
2019-08-30,58.99
2019-09-03,59.44
2019-09-04,60.49
2019-09-05,60.91
2019-09-06,62.3
2019-09-09,63.56
2019-09-10,64.06
2019-09-11,65.18
2019-09-12,65.2
2019-09-13,64.21
2019-09-16,64.18
2019-09-17,64.22
2019-09-18,64.56
2019-09-19,64.3
2019-09-20,63.65
2019-09-23,63.04
2019-09-24,63.18
2019-09-25,62.83
2019-09-26,62.7
2019-09-27,62.67
2019-09-30,62.78
2019-10-01,63.06
2019-10-02,61.88
2019-10-03,62.04
2019-10-04,62.81
2019-10-07,62.47
2019-10-08,61.58
2019-10-09,62.44
2019-10-10,62.61
2019-10-11,62.98
2019-10-14,63.25
2019-10-15,62.84
2019-10-16,63.5
2019-10-17,63.72
2019-10-18,63.71
2019-10-21,64.01
2019-10-22,64.55
2019-10-23,64.7
2019-10-24,65.39
2019-10-25,64.28
2019-10-28,63.4
2019-10-29,64.47
2019-10-30,64.89
2019-10-31,65.52
2019-11-01,65.9
2019-11-04,65.44
2019-11-05,65.13
2019-11-06,65.28
2019-11-07,64.68
2019-11-08,64.5
2019-11-11,64.16
2019-11-12,64.31
2019-11-13,64.67
2019-11-14,64.64
2019-11-15,64.71
2019-11-18,64.57
2019-11-19,66.14
2019-11-20,67.0
2019-11-21,67.24
2019-11-22,67.04
2019-11-25,67.77
2019-11-26,68.81
2019-11-27,68.72
2019-11-29,67.82
2019-12-02,67.42
2019-12-03,66.7
2019-12-04,67.84
2019-12-05,63.57
2019-12-06,63.35
2019-12-09,63.75
2019-12-10,63.5
2019-12-11,63.78
2019-12-12,63.27
2019-12-13,63.85
2019-12-16,64.24
2019-12-17,64.38
2019-12-18,64.92
2019-12-19,65.36
2019-12-20,66.71
2019-12-23,66.61
2019-12-24,66.73
2019-12-26,67.58
2019-12-27,67.94
2019-12-30,67.58
2019-12-31,67.6
2020-01-02,67.06
2020-01-03,67.34
2020-01-06,67.48
2020-01-07,66.97
2020-01-08,67.14
2020-01-09,67.38
2020-01-10,67.28
2020-01-13,68.08
2020-01-14,68.89
2020-01-15,69.7
2020-01-16,70.81
2020-01-17,70.74
2020-01-21,71.03
2020-01-22,71.77
2020-01-23,71.9
2020-01-24,71.79
2020-01-27,70.48
2020-01-28,70.47
2020-01-29,69.38
2020-01-30,68.82
2020-01-31,67.64
2020-02-03,68.74
2020-02-04,69.81
2020-02-05,69.04
2020-02-06,69.26
2020-02-07,68.8
2020-02-10,69.3
2020-02-11,70.35
2020-02-12,70.69
2020-02-13,71.21
2020-02-14,71.4
2020-02-18,70.8
2020-02-19,71.39
2020-02-20,71.55
2020-02-21,70.14
2020-02-24,67.66
2020-02-25,66.23
2020-02-26,64.43
2020-02-27,62.5
2020-02-28,61.41
2020-03-02,64.32
2020-03-03,63.81
2020-03-04,64.56
2020-03-05,61.82
2020-03-06,62.25
2020-03-09,58.55
2020-03-10,57.91
2020-03-11,55.73
2020-03-12,49.97
2020-03-13,53.15
2020-03-16,50.52
2020-03-17,57.96
2020-03-18,54.59
2020-03-19,56.51
2020-03-20,48.85
2020-03-23,46.48
2020-03-24,48.97
2020-03-25,52.09
2020-03-26,55.28
2020-03-27,54.5
2020-03-30,56.63
2020-03-31,55.51
2020-04-01,53.47
2020-04-02,54.64
2020-04-03,55.44
2020-04-06,57.39
2020-04-07,58.65
2020-04-08,61.22
2020-04-09,62.89
2020-04-13,59.51
2020-04-14,62.83
2020-04-15,60.8
2020-04-16,62.51
2020-04-17,63.97
2020-04-20,61.46
2020-04-21,60.29
2020-04-22,59.91
2020-04-23,60.46
2020-04-24,61.13
2020-04-27,60.77
2020-04-28,64.35
2020-04-29,63.26
2020-04-30,62.2
2020-05-01,61.02
2020-05-04,62.03
2020-05-05,63.24
2020-05-06,64.59
2020-05-07,64.65
2020-05-08,65.97
2020-05-11,66.79
2020-05-12,66.73
2020-05-13,65.9
2020-05-14,65.56
2020-05-15,66.32
2020-05-18,67.67
2020-05-19,67.11
2020-05-20,68.69
2020-05-21,65.65
2020-05-22,64.78
2020-05-26,63.54
2020-05-27,65.82
2020-05-28,65.99
2020-05-29,65.93
2020-06-01,65.52
2020-06-02,65.35
2020-06-03,65.79
2020-06-04,65.4
2020-06-05,67.42
2020-06-08,67.91
2020-06-09,69.14
2020-06-10,68.39
2020-06-11,65.6
2020-06-12,65.25
2020-06-15,65.82
2020-06-16,66.1
2020-06-17,67.11
2020-06-18,66.76
2020-06-19,65.32
2020-06-22,65.71
2020-06-23,65.15
2020-06-24,63.81
2020-06-25,63.34
2020-06-26,61.0
2020-06-29,63.24
2020-06-30,63.66
2020-07-01,64.52
2020-07-02,64.43
2020-07-06,64.72
2020-07-07,64.17
2020-07-08,64.04
2020-07-09,63.25
2020-07-10,64.8
2020-07-13,64.68
2020-07-14,66.22
2020-07-15,66.26
2020-07-16,66.72
2020-07-17,67.45
2020-07-20,66.22
2020-07-21,67.11
2020-07-22,67.54
2020-07-23,68.46
2020-07-24,68.0
2020-07-27,68.9
2020-07-28,68.31
2020-07-29,69.21
2020-07-30,69.21
2020-07-31,69.34
2020-08-03,69.06
2020-08-04,68.38
2020-08-05,67.53
2020-08-06,67.63
2020-08-07,68.72
2020-08-10,69.4
2020-08-11,69.61
2020-08-12,71.21
2020-08-13,71.48
2020-08-14,71.13
2020-08-17,72.04
2020-08-18,72.48
2020-08-19,72.73
2020-08-20,72.3
2020-08-21,72.08
2020-08-24,72.83
2020-08-25,72.48
2020-08-26,72.79
2020-08-27,72.9
2020-08-28,73.6
2020-08-31,73.17
2020-09-01,72.6
2020-09-02,79.89
2020-09-03,79.35
2020-09-04,80.12
2020-09-08,78.95
2020-09-09,81.14
2020-09-10,79.57
2020-09-11,79.35
2020-09-14,79.49
2020-09-15,78.96
2020-09-16,77.94
2020-09-17,77.3
2020-09-18,76.36
2020-09-21,75.84
2020-09-22,76.15
2020-09-23,75.34
2020-09-24,74.79
2020-09-25,74.5
2020-09-28,75.63
2020-09-29,75.23
2020-09-30,75.32
2020-10-01,75.48
2020-10-02,75.63
2020-10-05,76.4
2020-10-06,76.16
2020-10-07,77.15
2020-10-08,78.0
2020-10-09,78.42
2020-10-12,78.98
2020-10-13,78.09
2020-10-14,77.49
2020-10-15,76.26
2020-10-16,75.95
2020-10-19,74.34
2020-10-20,74.47
2020-10-21,74.74
2020-10-22,75.18
2020-10-23,74.4
2020-10-26,72.76
2020-10-27,72.29
2020-10-28,69.63
2020-10-29,69.62
2020-10-30,69.71
2020-11-02,70.86
2020-11-03,72.94
2020-11-04,73.81
2020-11-05,75.11
2020-11-06,75.27
2020-11-09,76.98
2020-11-10,78.65
2020-11-11,78.52
2020-11-12,77.83
2020-11-13,79.58
2020-11-16,81.2
2020-11-17,81.23
2020-11-18,79.19
2020-11-19,80.14
2020-11-20,79.76
2020-11-23,80.1
2020-11-24,81.82
2020-11-25,81.15
2020-11-27,81.1
2020-11-30,80.66
2020-12-01,81.6
2020-12-02,79.88
2020-12-03,78.6
2020-12-04,79.79
2020-12-07,80.39
2020-12-08,78.96
2020-12-09,76.75
2020-12-10,76.15
2020-12-11,76.37
2020-12-14,75.53
2020-12-15,76.57
2020-12-16,77.79
2020-12-17,78.91
2020-12-18,79.42
2020-12-21,78.72
2020-12-22,77.76
2020-12-23,77.58
2020-12-24,78.03
2020-12-28,78.35
2020-12-29,78.94
2020-12-30,78.68
2020-12-31,79.43
2021-01-04,78.03
2021-01-05,77.9
2021-01-06,77.55
2021-01-07,77.56
2021-01-08,78.43
2021-01-11,77.24
2021-01-12,76.06
2021-01-13,75.64
2021-01-14,73.46
2021-01-15,73.9
2021-01-19,74.23
2021-01-20,73.34
2021-01-21,73.19
2021-01-22,72.84
2021-01-25,71.97
2021-01-26,73.19
2021-01-27,73.35
2021-01-28,74.13
2021-01-29,71.67
2021-02-01,72.16
2021-02-02,72.96
2021-02-03,73.03
2021-02-04,73.68
2021-02-05,74.56
2021-02-08,75.89
2021-02-09,76.59
2021-02-10,76.89
2021-02-11,76.45
2021-02-12,76.85
2021-02-16,76.23
2021-02-17,75.98
2021-02-18,76.66
2021-02-19,75.43
2021-02-22,74.71
2021-02-23,75.03
2021-02-24,75.04
2021-02-25,73.73
2021-02-26,71.58
2021-03-01,72.86
2021-03-02,72.08
2021-03-03,69.71
2021-03-04,68.41
2021-03-05,71.13
2021-03-08,69.85
2021-03-09,70.68
2021-03-10,72.03
2021-03-11,71.65
2021-03-12,71.91
2021-03-15,72.39
2021-03-16,72.64
2021-03-17,71.75
2021-03-18,70.7
2021-03-19,68.73
2021-03-22,69.18
2021-03-23,69.86
2021-03-24,69.07
2021-03-25,68.95
2021-03-26,69.38
2021-03-29,70.41
2021-03-30,70.0
2021-03-31,68.97
2021-04-01,69.65
2021-04-05,70.56
2021-04-06,70.95
2021-04-07,70.38
2021-04-08,71.05
2021-04-09,70.98
2021-04-12,72.41
2021-04-13,72.24
2021-04-14,72.5
2021-04-15,73.49
2021-04-16,74.26
2021-04-19,74.84
2021-04-20,75.95
2021-04-21,77.14
2021-04-22,77.19
2021-04-23,77.1
2021-04-26,75.96
2021-04-27,75.82
2021-04-28,76.21
2021-04-29,78.09
2021-04-30,76.28
2021-05-03,77.62
2021-05-04,76.81
2021-05-05,75.95
2021-05-06,76.82
2021-05-07,76.68
2021-05-10,77.81
2021-05-11,77.72
2021-05-12,76.17
2021-05-13,77.48
2021-05-14,78.24
2021-05-17,77.96
2021-05-18,78.17
2021-05-19,78.06
2021-05-20,79.54
2021-05-21,79.78
2021-05-24,79.58
2021-05-25,79.79
2021-05-26,80.37
2021-05-27,79.87
2021-05-28,80.36
2021-06-01,80.17
2021-06-02,80.9
2021-06-03,81.1
2021-06-04,80.7
2021-06-07,79.96
2021-06-08,79.69
2021-06-09,75.19
2021-06-10,75.54
2021-06-11,75.56
2021-06-14,75.71
2021-06-15,75.84
2021-06-16,75.2
2021-06-17,74.78
2021-06-18,73.02
2021-06-21,74.03
2021-06-22,73.69
2021-06-23,72.92
2021-06-24,74.07
2021-06-25,75.11
2021-06-28,75.3
2021-06-29,75.31
2021-06-30,74.94
2021-07-01,74.54
2021-07-02,74.44
2021-07-06,74.21
2021-07-07,74.43
2021-07-08,73.89
2021-07-09,74.12
2021-07-12,73.28
2021-07-13,72.08
2021-07-14,72.78
2021-07-15,72.67
2021-07-16,71.96
2021-07-19,71.52
2021-07-20,72.19
2021-07-21,72.5
2021-07-22,71.24
2021-07-23,72.02
2021-07-26,72.25
2021-07-27,72.47
2021-07-28,72.16
2021-07-29,71.46
2021-07-30,70.92
2021-08-02,70.79
2021-08-03,70.78
2021-08-04,69.96
2021-08-05,70.47
2021-08-06,70.34
2021-08-09,70.04
2021-08-10,69.67
2021-08-11,69.36
2021-08-12,68.37
2021-08-13,69.23
2021-08-16,69.89
2021-08-17,69.98
2021-08-18,68.51
2021-08-19,68.83
2021-08-20,69.54
2021-08-23,69.5
2021-08-24,69.8
2021-08-25,69.39
2021-08-26,69.68
2021-08-27,70.17
2021-08-30,70.4
2021-08-31,70.22
2021-09-01,72.62
2021-09-02,70.9
2021-09-03,70.93
2021-09-07,70.17
2021-09-08,72.46
2021-09-09,71.2
2021-09-10,71.55
2021-09-13,71.3
2021-09-14,70.89
2021-09-15,70.66
2021-09-16,70.8
2021-09-17,69.53
2021-09-20,69.34
2021-09-21,68.71
2021-09-22,68.6
2021-09-23,68.59
2021-09-24,68.64
2021-09-27,68.15
2021-09-28,67.65
2021-09-29,67.88
2021-09-30,67.01
2021-10-01,67.18
2021-10-04,67.14
2021-10-05,66.83
2021-10-06,67.58
2021-10-07,67.82
2021-10-08,67.96
2021-10-11,68.22
2021-10-12,67.78
2021-10-13,68.52
2021-10-14,69.55
2021-10-15,69.28
2021-10-18,69.36
2021-10-19,70.02
2021-10-20,69.95
2021-10-21,69.17
2021-10-22,69.49
2021-10-25,69.36
2021-10-26,69.32
2021-10-27,69.01
2021-10-28,68.88
2021-10-29,67.89
2021-11-01,70.94
2021-11-02,71.73
2021-11-03,71.55
2021-11-04,71.26
2021-11-05,72.68
2021-11-08,72.53
2021-11-09,72.5
2021-11-10,72.61
2021-11-11,72.69
2021-11-12,71.9
2021-11-15,72.15
2021-11-16,71.87
2021-11-17,72.29
2021-11-18,72.7
2021-11-19,75.23
2021-11-22,74.84
2021-11-23,74.98
2021-11-24,74.62
2021-11-26,74.4
2021-11-29,74.19
2021-11-30,70.36
2021-12-01,70.64
2021-12-02,71.79
2021-12-03,72.38
2021-12-06,73.61
2021-12-07,73.45
2021-12-08,70.46
2021-12-09,70.58
2021-12-10,71.27
2021-12-13,72.23
2021-12-14,71.86
2021-12-15,71.99
2021-12-16,72.7
2021-12-17,71.9
2021-12-20,72.03
2021-12-21,71.73
2021-12-22,71.99
2021-12-23,71.72
2021-12-27,72.09
2021-12-28,72.04
2021-12-29,72.45
2021-12-30,72.4
2021-12-31,72.86
